cellId	SMTS	SMTSD
GTEX-1HT8W-0826-SM-C1YRJ	Liver	Liver
GTEX-11WQC-0726-SM-5EQMR	Liver	Liver
GTEX-1LGRB-0626-SM-CNNQH	Liver	Liver
GTEX-RTLS-1326-SM-46MUN	Liver	Liver
GTEX-1HCVE-1526-SM-B2LWW	Liver	Liver
GTEX-ZAB4-0826-SM-5LU9D	Liver	Liver
GTEX-145MF-0826-SM-5QGQA	Liver	Liver
GTEX-13QJC-0726-SM-5RQJK	Liver	Liver
GTEX-13O1R-2026-SM-5KM3N	Liver	Liver
GTEX-U8XE-1526-SM-4E3HT	Liver	Liver
GTEX-ZZPU-0426-SM-5GZYH	Liver	Liver
GTEX-Y5LM-0426-SM-4VBRO	Liver	Liver
GTEX-1F75A-1626-SM-9JGGT	Liver	Liver
GTEX-18465-1626-SM-7LG6N	Liver	Liver
GTEX-1QPFJ-1126-SM-E9U5V	Liver	Liver
GTEX-1S5VW-1826-SM-EAZ53	Liver	Liver
GTEX-WFON-1726-SM-4LVMQ	Liver	Liver
GTEX-ZVT4-0626-SM-5E45T	Liver	Liver
GTEX-14753-1626-SM-5NQ9L	Liver	Liver
GTEX-VUSG-0126-SM-4KL1X	Liver	Liver
GTEX-1LH75-0926-SM-EAZ5C	Liver	Liver
GTEX-ZYT6-0626-SM-5E45V	Liver	Liver
GTEX-T6MN-1226-SM-3NMA5	Liver	Liver
GTEX-13NZB-0626-SM-5IFH6	Liver	Liver
GTEX-RNOR-1426-SM-48FDJ	Liver	Liver
GTEX-131YS-1626-SM-5HL6C	Liver	Liver
GTEX-S32W-1926-SM-4AD63	Liver	Liver
GTEX-131XH-0626-SM-5LZWH	Liver	Liver
GTEX-X4EP-1026-SM-4QAS5	Liver	Liver
GTEX-1KANB-2226-SM-DHXJW	Liver	Liver
GTEX-ZAB5-0426-SM-5CVMI	Liver	Liver
GTEX-X3Y1-2726-SM-4PQZH	Liver	Liver
GTEX-1AMFI-0826-SM-731DV	Liver	Liver
GTEX-15SZO-1226-SM-6LPIP	Liver	Liver
GTEX-1GF9W-0826-SM-7MKHI	Liver	Liver
GTEX-1B8SG-1326-SM-79ONT	Liver	Liver
GTEX-12WSD-1426-SM-5GCN9	Liver	Liver
GTEX-17EVP-1026-SM-7IGOZ	Liver	Liver
GTEX-1PBJJ-0626-SM-DPRYO	Liver	Liver
GTEX-14E7W-1526-SM-6871X	Liver	Liver
GTEX-UTHO-2426-SM-4JBHD	Liver	Liver
GTEX-UPK5-1426-SM-4JBHH	Liver	Liver
GTEX-146FH-1526-SM-5NQBU	Liver	Liver
GTEX-1KAFJ-0726-SM-CXZKF	Liver	Liver
GTEX-X261-1726-SM-4PQYT	Liver	Liver
GTEX-14C38-1526-SM-5RQJ7	Liver	Liver
GTEX-P78B-1326-SM-3P611	Liver	Liver
GTEX-1R9JW-0826-SM-DPRZJ	Liver	Liver
GTEX-1B8L1-0726-SM-7P8RT	Liver	Liver
GTEX-1BAJH-1526-SM-7RHGI	Liver	Liver
GTEX-WK11-1326-SM-4OOSI	Liver	Liver
GTEX-U3ZN-0226-SM-3DB8D	Liver	Liver
GTEX-18D9B-1526-SM-7KFRK	Liver	Liver
GTEX-1ICG6-1026-SM-B2LY6	Liver	Liver
GTEX-1CB4J-0726-SM-7IGN8	Liver	Liver
GTEX-O5YV-0726-SM-EV798	Liver	Liver
GTEX-1HB9E-0626-SM-AHZ4K	Liver	Liver
GTEX-14AS3-0126-SM-5Q5F4	Liver	Liver
GTEX-WQUQ-1926-SM-4OOSA	Liver	Liver
GTEX-Q734-0326-SM-48U15	Liver	Liver
GTEX-1EKGG-1226-SM-7IGNO	Liver	Liver
GTEX-1GZ4I-1526-SM-9OSW9	Liver	Liver
GTEX-1H11D-0826-SM-9OSWB	Liver	Liver
GTEX-S4Z8-0526-SM-4AD4T	Liver	Liver
GTEX-13OW6-2626-SM-5IFF2	Liver	Liver
GTEX-1JJ6O-0826-SM-CXZJL	Liver	Liver
GTEX-1HCU7-1726-SM-B2LX9	Liver	Liver
GTEX-1A32A-0826-SM-72D5C	Liver	Liver
GTEX-147GR-1326-SM-7IGLB	Liver	Liver
GTEX-1B932-1426-SM-793AN	Liver	Liver
GTEX-17HII-1026-SM-7IGLY	Liver	Liver
GTEX-RN64-1826-SM-48FDV	Liver	Liver
GTEX-13FTZ-0726-SM-5IFFY	Liver	Liver
GTEX-13O3O-1826-SM-5IFGW	Liver	Liver
GTEX-11NUK-1226-SM-5P9GM	Liver	Liver
GTEX-11ZUS-2526-SM-59872	Liver	Liver
GTEX-OIZF-0826-SM-3MJGO	Liver	Liver
GTEX-12WSI-0226-SM-5GCNA	Liver	Liver
GTEX-Q2AG-1126-SM-48U1P	Liver	Liver
GTEX-X4XY-1626-SM-46MVN	Liver	Liver
GTEX-1PIIG-1326-SM-EXOIR	Liver	Liver
GTEX-1KD5A-1226-SM-CXZK7	Liver	Liver
GTEX-13PVQ-1526-SM-5IFEQ	Liver	Liver
GTEX-1E2YA-1226-SM-7MGY3	Liver	Liver
GTEX-1EH9U-1126-SM-7IGLU	Liver	Liver
GTEX-1399T-0826-SM-5IFES	Liver	Liver
GTEX-YEC4-0826-SM-5P9FV	Liver	Liver
GTEX-1EN7A-2026-SM-7MGY4	Liver	Liver
GTEX-ZF2S-3026-SM-4WWCH	Liver	Liver
